document_version_id,contest_name,profile_number,role,item_id,parent_item_id,level,original_name,normalized_name,hierarchy_path,confidence,evidence_page,evidence_text,bounding_box_x,bounding_box_y,bounding_box_width,bounding_box_height,review_status,extraction_method,ocr_engine,source_file,prompt_version,model_resolved,warnings
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s07-ciencia-de-dados-t10,p04-s07-ciencia-de-dados,topic,Deep learning,Deep learning,CONHECIMENTOS ESPECÍFICOS > CIÊNCIA DE DADOS > 10 Deep learning,0.96,27,10 Deep learning,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s07-ciencia-de-dados-t11,p04-s07-ciencia-de-dados,topic,Mineração de Dados,Mineração de Dados,CONHECIMENTOS ESPECÍFICOS > CIÊNCIA DE DADOS > 11 Mineração de Dados,0.96,27,11 Mineração de Dados,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s07-ciencia-de-dados-t12,p04-s07-ciencia-de-dados,topic,Ferramenta SAS,Ferramenta SAS,CONHECIMENTOS ESPECÍFICOS > CIÊNCIA DE DADOS > 12 Ferramenta SAS,0.96,27,12 Ferramenta SAS,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s08-linguagens-de-programacao-e-softwares-em-ciencias-de-dados,,subject,LINGUAGENS DE PROGRAMAÇÃO E SOFTWARES EM CIÊNCIAS DE DADOS,LINGUAGENS DE PROGRAMAÇÃO E SOFTWARES EM CIÊNCIAS DE DADOS,CONHECIMENTOS ESPECÍFICOS > LINGUAGENS DE PROGRAMAÇÃO E SOFTWARES EM CIÊNCIAS DE DADOS,0.98,27,LINGUAGENS DE PROGRAMAÇÃO E SOFTWARES EM CIÊNCIAS DE DADOS,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s08-linguagens-de-programacao-e-softwares-em-ciencias-de-dados-t1,p04-s08-linguagens-de-programacao-e-softwares-em-ciencias-de-dados,topic,"Python e suas bibliotecas: Numpy, Matplotlib, Seaborn, Streamlit, Pandas, Scipy, TensorFlow, Keras e Pytorch","Python e suas bibliotecas: Numpy, Matplotlib, Seaborn, Streamlit, Pandas, Scipy, TensorFlow, Keras e Pytorch","CONHECIMENTOS ESPECÍFICOS > LINGUAGENS DE PROGRAMAÇÃO E SOFTWARES EM CIÊNCIAS DE DADOS > 1 Python e suas bibliotecas: Numpy, Matplotlib, Seaborn, Streamlit, Pandas, Scipy, TensorFlow, Keras e Pytorch",0.96,27,"1 Python e suas bibliotecas: Numpy, Matplotlib, Seaborn, Streamlit, Pandas, Scipy, TensorFlow, Keras e Pytorch",,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s08-linguagens-de-programacao-e-softwares-em-ciencias-de-dados-t2,p04-s08-linguagens-de-programacao-e-softwares-em-ciencias-de-dados,topic,R e suas bibliotecas,R e suas bibliotecas,CONHECIMENTOS ESPECÍFICOS > LINGUAGENS DE PROGRAMAÇÃO E SOFTWARES EM CIÊNCIAS DE DADOS > 2 R e suas bibliotecas,0.96,27,2 R e suas bibliotecas,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s08-linguagens-de-programacao-e-softwares-em-ciencias-de-dados-t3,p04-s08-linguagens-de-programacao-e-softwares-em-ciencias-de-dados,topic,Apache Hadoop e Apache Spark,Apache Hadoop e Apache Spark,CONHECIMENTOS ESPECÍFICOS > LINGUAGENS DE PROGRAMAÇÃO E SOFTWARES EM CIÊNCIAS DE DADOS > 3 Apache Hadoop e Apache Spark,0.96,27,3 Apache Hadoop e Apache Spark,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados,,subject,BANCO DE DADOS,BANCO DE DADOS,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS,0.98,27,BANCO DE DADOS,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t1,p04-s09-banco-de-dados,topic,"Modelagem de dados (conceitual, lógica e física)","Modelagem de dados (conceitual, lógica e física)","CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 1 Modelagem de dados (conceitual, lógica e física)",0.96,27,"1 Modelagem de dados (conceitual, lógica e física)",,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t2,p04-s09-banco-de-dados,topic,Abordagem relacional,Abordagem relacional,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 2 Abordagem relacional,0.96,27,2 Abordagem relacional,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t3,p04-s09-banco-de-dados,topic,Normalização das estruturas de dados,Normalização das estruturas de dados,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 3 Normalização das estruturas de dados,0.96,27,3 Normalização das estruturas de dados,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t4,p04-s09-banco-de-dados,topic,Integridade referencial,Integridade referencial,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 4 Integridade referencial,0.96,27,4 Integridade referencial,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t5,p04-s09-banco-de-dados,topic,Metadados,Metadados,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 5 Metadados,0.96,27,5 Metadados,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t6,p04-s09-banco-de-dados,topic,Modelagem dimensional,Modelagem dimensional,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 6 Modelagem dimensional,0.96,27,6 Modelagem dimensional,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t7,p04-s09-banco-de-dados,topic,Linguagem de consulta estruturada (SQL),Linguagem de consulta estruturada (SQL),CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 7 Linguagem de consulta estruturada (SQL),0.96,27,7 Linguagem de consulta estruturada (SQL),,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t8,p04-s09-banco-de-dados,topic,Linguagem de definição de dados (DDL),Linguagem de definição de dados (DDL),CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 8 Linguagem de definição de dados (DDL),0.96,27,8 Linguagem de definição de dados (DDL),,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t9,p04-s09-banco-de-dados,topic,Linguagem de manipulação de dados (DML),Linguagem de manipulação de dados (DML),CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 9 Linguagem de manipulação de dados (DML),0.96,27,9 Linguagem de manipulação de dados (DML),,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t10,p04-s09-banco-de-dados,topic,SGBD,SGBD,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 10 SGBD,0.96,27,10 SGBD,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t11,p04-s09-banco-de-dados,topic,Propriedades de banco de dados,Propriedades de banco de dados,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 11 Propriedades de banco de dados,0.96,27,11 Propriedades de banco de dados,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t12,p04-s09-banco-de-dados,topic,Banco de dados NoSQL,Banco de dados NoSQL,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 12 Banco de dados NoSQL,0.96,27,12 Banco de dados NoSQL,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t13,p04-s09-banco-de-dados,topic,Banco de dados em memória,Banco de dados em memória,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 13 Banco de dados em memória,0.96,27,13 Banco de dados em memória,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,4,PERFIL 4: INTELIGÊNCIA DA INFORMAÇÃO,p04-s09-banco-de-dados-t14,p04-s09-banco-de-dados,topic,Data lakes e soluções para big data,Data lakes e soluções para big data,CONHECIMENTOS ESPECÍFICOS > BANCO DE DADOS > 14 Data lakes e soluções para big data,0.96,27,14 Data lakes e soluções para big data,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa,,subject,LÍNGUA PORTUGUESA,LÍNGUA PORTUGUESA,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA,0.98,27,LÍNGUA PORTUGUESA,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-t1,p05-s01-lingua-portuguesa,topic,Compreensão e interpretação de textos de gêneros variados,Compreensão e interpretação de textos de gêneros variados,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 1 Compreensão e interpretação de textos de gêneros variados,0.96,27,1 Compreensão e interpretação de textos de gêneros variados,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-t2,p05-s01-lingua-portuguesa,topic,Reconhecimento de tipos e gêneros textuais,Reconhecimento de tipos e gêneros textuais,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 2 Reconhecimento de tipos e gêneros textuais,0.96,27,2 Reconhecimento de tipos e gêneros textuais,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-t3,p05-s01-lingua-portuguesa,topic,Domínio da ortografia oficial,Domínio da ortografia oficial,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 3 Domínio da ortografia oficial,0.96,27,3 Domínio da ortografia oficial,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-t4,p05-s01-lingua-portuguesa,topic,Domínio dos mecanismos de coesão textual,Domínio dos mecanismos de coesão textual,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 4 Domínio dos mecanismos de coesão textual,0.96,27,4 Domínio dos mecanismos de coesão textual,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st4-1,p05-s01-lingua-portuguesa-t4,subtopic,"Emprego de elementos de referenciação, substituição e repetição, de conectores e de outros elementos de sequenciação textual","Emprego de elementos de referenciação, substituição e repetição, de conectores e de outros elementos de sequenciação textual","CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 4.1 Emprego de elementos de referenciação, substituição e repetição, de conectores e de outros elementos de sequenciação textual",0.94,27,"4.1 Emprego de elementos de referenciação, substituição e repetição, de conectores e de outros elementos de sequenciação textual",,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st4-2,p05-s01-lingua-portuguesa-t4,subtopic,Emprego de tempos e modos verbais,Emprego de tempos e modos verbais,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 4.2 Emprego de tempos e modos verbais,0.94,27,4.2 Emprego de tempos e modos verbais,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-t5,p05-s01-lingua-portuguesa,topic,Domínio da estrutura morfossintática do período,Domínio da estrutura morfossintática do período,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 5 Domínio da estrutura morfossintática do período,0.96,27,5 Domínio da estrutura morfossintática do período,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st5-1,p05-s01-lingua-portuguesa-t5,subtopic,Emprego das classes de palavras,Emprego das classes de palavras,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 5.1 Emprego das classes de palavras,0.94,27,5.1 Emprego das classes de palavras,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st5-2,p05-s01-lingua-portuguesa-t5,subtopic,Relações de coordenação entre orações e entre termos da oração,Relações de coordenação entre orações e entre termos da oração,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 5.2 Relações de coordenação entre orações e entre termos da oração,0.94,27,5.2 Relações de coordenação entre orações e entre termos da oração,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st5-3,p05-s01-lingua-portuguesa-t5,subtopic,Relações de subordinação entre orações e entre termos da oração,Relações de subordinação entre orações e entre termos da oração,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 5.3 Relações de subordinação entre orações e entre termos da oração,0.94,27,5.3 Relações de subordinação entre orações e entre termos da oração,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st5-4,p05-s01-lingua-portuguesa-t5,subtopic,Emprego dos sinais de pontuação,Emprego dos sinais de pontuação,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 5.4 Emprego dos sinais de pontuação,0.94,27,5.4 Emprego dos sinais de pontuação,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st5-5,p05-s01-lingua-portuguesa-t5,subtopic,Concordância verbal e nominal,Concordância verbal e nominal,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 5.5 Concordância verbal e nominal,0.94,27,5.5 Concordância verbal e nominal,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st5-6,p05-s01-lingua-portuguesa-t5,subtopic,Regência verbal e nominal,Regência verbal e nominal,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 5.6 Regência verbal e nominal,0.94,27,5.6 Regência verbal e nominal,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st5-7,p05-s01-lingua-portuguesa-t5,subtopic,Emprego do sinal indicativo de crase,Emprego do sinal indicativo de crase,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 5.7 Emprego do sinal indicativo de crase,0.94,27,5.7 Emprego do sinal indicativo de crase,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st5-8,p05-s01-lingua-portuguesa-t5,subtopic,Colocação dos pronomes átonos,Colocação dos pronomes átonos,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 5.8 Colocação dos pronomes átonos,0.94,27,5.8 Colocação dos pronomes átonos,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-t6,p05-s01-lingua-portuguesa,topic,Reescrita de frases e parágrafos do texto,Reescrita de frases e parágrafos do texto,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 6 Reescrita de frases e parágrafos do texto,0.96,27,6 Reescrita de frases e parágrafos do texto,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st6-1,p05-s01-lingua-portuguesa-t6,subtopic,Significação das palavras,Significação das palavras,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 6.1 Significação das palavras,0.94,27,6.1 Significação das palavras,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st6-2,p05-s01-lingua-portuguesa-t6,subtopic,Substituição de palavras ou de trechos de texto,Substituição de palavras ou de trechos de texto,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 6.2 Substituição de palavras ou de trechos de texto,0.94,27,6.2 Substituição de palavras ou de trechos de texto,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st6-3,p05-s01-lingua-portuguesa-t6,subtopic,Reorganização da estrutura de orações e de períodos do texto,Reorganização da estrutura de orações e de períodos do texto,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 6.3 Reorganização da estrutura de orações e de períodos do texto,0.94,27,6.3 Reorganização da estrutura de orações e de períodos do texto,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
dataprev-edital-retificado-2026,Dataprev — Concurso Público 2026,5,PERFIL 5: SEGURANÇA CIBERNÉTICA E PROTEÇÃO DE DADOS,p05-s01-lingua-portuguesa-st6-4,p05-s01-lingua-portuguesa-t6,subtopic,Reescrita de textos de diferentes gêneros e níveis de formalidade,Reescrita de textos de diferentes gêneros e níveis de formalidade,CONHECIMENTOS GERAIS > LÍNGUA PORTUGUESA > 6.4 Reescrita de textos de diferentes gêneros e níveis de formalidade,0.94,27,6.4 Reescrita de textos de diferentes gêneros e níveis de formalidade,,,,,pending_human_review,deterministic_local_parser,cloudflare-ai,docs/pdfs-tests/edital-retificado-dataprev.pdf,,,"Resultado não aprovado; validar OCR, normalização e hierarquia antes do uso funcional."
